IG_EST,IG_DEP,IG_MUN,IG_POB,IG_LAT_W84,IG_LON_W84,D_PR_PAL1,D_MI_PAL1,D_CLAS_DEP,R_RO_HUES,EdadMa_best,Moho_Z_best,Moho_Z_var,Bario_ppm_best,Azufre_ppm_best,Cromo_ppm_best,Plata_ppm_best,Bismuto_ppm_best,Mercurio_ppm_best,Antimonio_ppm_best,X,Y
Productor - Subterráneo,Antioquia,Abriaquí,Santa Teresa,6.696547,-76.055298,Oro-Au,Oro-Au,Sin_Clasificar,ROCA SEDIMENTARIA,45.83715064088371,39.701080824674555,8.806722320840048,716.3187641014787,10881.498848743742,76.81117999485812,10.226168349188484,8.492887510444442,0.12280774244069016,5.692179941135619,-76.055298,6.696547
Productor pasado - Subterráneo,Antioquia,Yalí,<Nulo>,6.697502,-74.895744,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_PLUTÓNICA,94.35965407604668,48.39137547801943,9.236581268387312,586.710374245358,181.87561702395334,54.543735785155796,1.57088049920303,0.7176591237911562,6.488743744198795e-05,3.0171967932983055,-74.895744,6.697502
Productor - Subterráneo,Antioquia,Abriaquí,Santa Teresa,6.697901,-76.05519,Oro-Au,Oro-Au,Sin_Clasificar,ROCA SEDIMENTARIA,45.96579698842395,39.698486990625184,8.823907389711367,709.5288884215009,9743.425077314878,77.74447448925575,9.821240344857504,7.856346496267711,0.12316472319515405,5.329129760092746,-76.05519,6.697901
Productor pasado - Subterráneo,Antioquia,Yalí,<Nulo>,6.697994,-74.88242,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_PLUTÓNICA,95.26049671207974,48.39046581906772,9.373980360643603,596.110908822493,181.63075998482378,55.30186279607349,1.6434986737039354,0.7237621382062426,6.488128082310626e-05,3.1750844835435417,-74.88242,6.697994
Productor - Subterráneo,Antioquia,Abriaquí,Santa Teresa,6.69839,-76.067566,Oro-Au,Oro-Au,Sin_Clasificar,ROCA SEDIMENTARIA,43.712114665339776,39.51974921605724,8.922736686972456,628.9089268732538,1309.927632592565,97.92536316277136,2.2589013255851618,1.100888814003931,0.11404170000467644,1.6635026012178344,-76.067566,6.69839
Productor - Subterráneo,Antioquia,Abriaquí,Santa Teresa,6.698907,-76.049286,Oro-Au,Oro-Au,Sin_Clasificar,ROCA SEDIMENTARIA,46.84407972865436,39.78009788862471,8.7980715220313,731.0322731724625,5208.521767892697,92.94400276794383,9.63046157719347,7.0776117775962115,0.11653396270638094,4.623335643979499,-76.049286,6.698907
Productor pasado - Subterráneo,Antioquia,Yalí,<Nulo>,6.700305,-74.85078,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_PLUTÓNICA,114.48645614711069,48.378164445588,9.698736353623062,530.7994874098948,177.31742523767826,48.79833733583636,1.6945345441416835,0.7704996200617287,6.417913313039042e-05,3.501564938825945,-74.85078,6.700305
Productor - Subterráneo,Antioquia,Belmira,Belmira,6.70125,-75.69971,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_METAMÓRFICA,170.41732358785163,44.63593728522225,10.064941523861323,530.7253629951063,498.3692736189716,163.69481835424696,0.27093769693684777,0.09994019094972158,0.08020887841575942,0.5146691635087557,-75.69971,6.70125
Productor - Subterráneo,Antioquia,Abriaquí,Santa Teresa,6.701511,-76.06663,Oro-Au,Oro-Au,Sin_Clasificar,ROCA SEDIMENTARIA,44.253228260065356,39.52392492524631,8.952744229810774,604.4212784144504,836.0406355062729,99.33977878306975,1.3253407116374925,0.8670675037726837,0.11605224689085512,1.787205300281364,-76.06663,6.701511
Productor - Subterráneo,Antioquia,Abriaquí,Santa Teresa,6.70557,-76.06635,Oro-Au,Oro-Au,Sin_Clasificar,ROCA SEDIMENTARIA,44.80371135813996,39.515949843194946,8.995918867021453,572.930462737565,245.59545691112828,110.71583176849495,0.1839040297041681,0.5631896778832901,0.11694559169094254,1.9753650903808233,-76.06635,6.70557
Productor - Subterráneo,Antioquia,Abriaquí,Santa Teresa,6.706613,-76.06547,Oro-Au,Oro-Au,Sin_Clasificar,ROCA SEDIMENTARIA,45.11710929398449,39.525400373281585,9.000375068882816,588.7542481889927,498.91863722710247,103.59015782125427,0.6736998319267677,0.6982585805162901,0.11752211696968619,1.9159680443172442,-76.06547,6.706613
Productor - Subterráneo,Antioquia,Abriaquí,Santa Teresa,6.706613,-76.063194,Oro-Au,Oro-Au,Sin_Clasificar,ROCA SEDIMENTARIA,45.548726497947776,39.55780209697713,8.983680442136675,612.3774323534454,1025.4790511980416,92.58856502293895,1.7056112073850884,1.0074064121795698,0.11858354161576931,1.8783335219738404,-76.063194,6.706613
Productor - Subterráneo,Antioquia,Abriaquí,Santa Teresa,6.707302,-76.062614,Oro-Au,Oro-Au,Sin_Clasificar,ROCA SEDIMENTARIA,45.74097443087517,39.564008540775845,8.986746342818419,624.622513258083,1205.1472368244247,88.9279095384896,2.0906768388517047,1.1242516594636622,0.11897919233162987,1.8957650522400904,-76.062614,6.707302
Productor pasado - Subterráneo,Antioquia,Abriaquí,Santa Teresa,6.710276,-76.05125,Oro-Au,Oro-Au,Sin_Clasificar,ROCA SEDIMENTARIA,47.686775115577184,39.71678761049252,8.942299546323053,686.4365678763767,3155.224649356177,78.0334833924265,5.951392068940383,2.7325727860327476,0.10611690495696784,2.530833134390161,-76.05125,6.710276
Productor - Subterráneo,Antioquia,Abriaquí,Santa Teresa,6.717923,-76.058692,Oro-Au,Oro-Au,Sin_Clasificar,ROCA SEDIMENTARIA,47.870413701971195,39.5878973472388,9.058064067984294,708.8335046879937,1390.9801595686167,51.24510077825688,3.058389984791239,1.0928552975406438,0.1077537413327892,1.8283285894147034,-76.058692,6.717923
Productor pasado - Subterráneo,Antioquia,Amalfi,Guayabito,6.810897,-75.08943,Oro-Au,,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,39.87593263429744,47.25528702902694,8.987149657753319,516.7350085114724,311.5780934500037,68.81284842841049,0.26053137296888806,0.2988911811958079,0.027587868317954088,1.3674473668132638,-75.08943,6.810897
Productor pasado - Subterráneo,Antioquia,Amalfi,El Retiro,6.813104,-75.05826,Oro-Au,Oro-Au,Sin_Clasificar,ROCA ÍGNEA PLUTÓNICA,46.64114937576705,47.275559064799154,8.676562902023502,502.19536284587593,310.992612373541,68.33000952073715,0.27750618566520463,0.2843568525736441,0.027201631838846867,1.3396593685194822,-75.05826,6.813104
Productor pasado - Subterráneo,Antioquia,Amalfi,La Guyana,6.819206,-75.119286,Oro-Au,,Sin_Clasificar,ROCA METAMÓRFICA,34.581232412037785,47.13443556174994,9.200965703505691,526.8929734674269,311.5087787215841,63.878743248551714,0.21309449410893527,0.30321973059505386,0.028232130115600846,1.3834515878260847,-75.119286,6.819206
Productor - Subterráneo,Antioquia,Amalfi,Guayabito,6.829612,-75.08071,Oro-Au,,Sin_Clasificar,ROCA METAMÓRFICA,45.266848702011536,47.09479774302432,8.613829010316636,510.2497428066696,316.821190097679,68.28529147929827,0.24971427410555577,0.2953658443589821,0.02793818326125738,1.3365660466802254,-75.08071,6.829612
Productor pasado - Subterráneo,Antioquia,Amalfi,Caracolí,6.841972,-75.12732,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,39.45779226124332,46.909604311637295,8.997364684209684,527.1824741894607,309.6188871755756,65.18809052948903,0.19087994797752958,0.31593544664585793,0.02961022327333317,1.3472698866398332,-75.12732,6.841972
Productor pasado - Subterráneo,Antioquia,Amalfi,Caracolí,6.842412,-75.10334,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,42.35124137130235,46.943797090174364,8.670008623410215,521.1379122454796,312.805730270976,66.92424790915065,0.2212282040644675,0.2992969882374156,0.029219462048744684,1.3223679797765613,-75.10334,6.842412
Productor - Subterráneo,Antioquia,Amalfi,La Blanquita,6.861359,-75.07453,Oro-Au,,Sin_Clasificar,ROCA METAMÓRFICA,50.214305162235426,46.81156800493715,7.876532445751412,514.1307561555795,311.5646890754663,74.55855321282225,0.24095032415694534,0.2900288080855968,0.028178617898966866,1.2732533535617303,-75.07453,6.861359
Productor pasado - Subterráneo,Antioquia,Amalfi,La Blanquita,6.86452,-75.058944,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,53.69147236237786,46.80447791959516,7.5791554078498855,504.78044960780574,311.50646121777254,73.18873906857202,0.24956609624398685,0.2978598686620666,0.031924184064133415,1.2657094474530761,-75.058944,6.86452
Productor pasado - Subterráneo,Antioquia,Amalfi,Caracolí,6.870058,-75.103988,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,45.68888394611315,46.68744564151643,8.157416117003475,528.7245764607786,310.51926066111554,72.55142112374514,0.21871373509274716,0.3004407713246303,0.029542404649261146,1.2647778242093712,-75.103988,6.870058
Productor pasado - Subterráneo,Antioquia,Amalfi,El Guiaco,6.875223,-75.144544,Oro-Au,,Sin_Clasificar,ROCA METAMÓRFICA,39.495950791494415,46.57099325737601,8.757240113620185,525.8307477329215,308.91909991512574,69.21816504751946,0.19085516167177538,0.3036225759610804,0.029189087363974017,1.2532840749321494,-75.144544,6.875223
Productor - Subterráneo,Antioquia,Amalfi,El Guiaco,6.881311,-75.13875,Oro-Au,,Sin_Clasificar,ROCA METAMÓRFICA,42.04236114779902,46.52529788730782,8.5674077580813,518.1812887290076,308.4217010213706,73.5775088952789,0.19731701373648713,0.2945702314737229,0.029331672665937135,1.2380723367835407,-75.13875,6.881311
Productor pasado - Subterráneo,Antioquia,Amalfi,María Teresa,6.896059,-75.117016,Oro-Au,,Sin_Clasificar,ROCA METAMÓRFICA,47.77625217841463,46.42717197789762,7.884147204754973,534.7983340274618,297.43698539009364,76.67167000430334,0.2224929362597101,0.27226227921916635,0.03286638526959861,1.1551422357573076,-75.117016,6.896059
Productor - Subterráneo,Antioquia,Amalfi,El Guiaco,6.902506,-75.165259,Oro-Au,,Sin_Clasificar,ROCA METAMÓRFICA,43.57908983697345,46.279957193272104,8.723176364895522,517.5204079337296,291.3046384374485,76.82057152652003,0.14259810186304162,0.2532850432010619,0.027272299320184868,0.9687593975992544,-75.165259,6.902506
Productor - Subterráneo,Antioquia,Amalfi,María Teresa,6.903815,-75.121448,Oro-Au,,Sin_Clasificar,ROCA METAMÓRFICA,50.5102861687724,46.348668042280984,7.833240787016526,523.7523414186811,296.59628481563425,77.48239842617016,0.22282471106417034,0.2656726805933791,0.03335746574255139,1.0937732445362465,-75.121448,6.903815
Productor pasado - Subterráneo,Antioquia,Amalfi,María Teresa,6.905741,-75.138089,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,47.421239364938266,46.30202105986139,8.165063167309398,521.6912833117215,292.3408364056519,78.3043432767322,0.1417749227782731,0.2633847491702903,0.03202663766124676,1.0373564440313399,-75.138089,6.905741
Productor - Subterráneo,Antioquia,Amalfi,La Gurria,6.90673,-75.02409,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,72.19650669212639,46.467842721930246,5.672245768416784,535.8492219665269,309.6792183542366,88.61816323633057,0.25500783639759367,0.27819751708492435,0.034560939607055544,1.2007153952558236,-75.02409,6.90673
Productor - Subterráneo,Antioquia,Amalfi,El Guiaco,6.908036,-75.154822,Oro-Au,,Sin_Clasificar,ROCA METAMÓRFICA,46.061289822194624,46.249869811773934,8.467040296941958,526.9348953913069,278.7019084544375,76.68422045117117,0.14372368829781879,0.25155244483680456,0.03072360644015452,0.9621885577507058,-75.154822,6.908036
Productor pasado - Subterráneo,Antioquia,Amalfi,La Víbora,6.918503,-75.08977,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,56.957791605570236,46.26527190196469,6.707553047106437,537.093176544327,296.61192713243423,91.21090090964249,0.23992175279659153,0.2580631851860906,0.03487348376255969,1.081875565163413,-75.08977,6.918503
Productor pasado - Subterráneo,Antioquia,Amalfi,María Teresa,6.918605,-75.134608,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,51.89407936290114,46.19083290123621,7.883544585583899,523.6889523201374,278.51254535824944,89.16827120107175,0.1430839505146467,0.2536503250322562,0.032400276116822134,0.9539886449847437,-75.134608,6.918605
Productor - Subterráneo,Antioquia,Amalfi,Las Ánimas,6.946743,-75.039388,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,75.92900757893474,46.081086191893895,4.216428893844132,522.3348126643778,293.0405235604134,105.22678593060775,0.2591020015074548,0.3753885475385115,0.0366879053488557,1.0115176061536164,-75.039388,6.946743
Productor pasado - Subterráneo,Antioquia,Amalfi,Los Mangos,6.952355,-75.084305,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,64.40142220026449,45.96698680635753,5.7024228153416,529.7782799987274,278.27558709916667,101.76828608639754,0.14762815402066343,0.3742439749648937,0.0379568211831625,0.8899111220848381,-75.084305,6.952355
Productor pasado - Subterráneo,Antioquia,Amalfi,Salazar,6.955224,-75.039098,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,77.37303619714251,46.004513817083584,3.848134382357881,521.1127126740417,292.7674146755269,151.16823854323738,0.2592165536331017,0.3803794257119157,0.03949730136458843,0.9489172173645237,-75.039098,6.955224
Productor pasado - Subterráneo,Antioquia,Amalfi,Cestillal,6.965012,-75.013801,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,83.98200258554085,45.95124987142696,2.5673957555191915,487.4440585854693,293.0037405537687,173.6893921697683,0.2656441810713437,0.41104330819145124,0.04015160551298106,0.9490863478219622,-75.013801,6.965012
Productor pasado - Subterráneo,Antioquia,Amalfi,Cestillal,6.971217,-75.007986,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,86.0770889818443,45.903412460403274,2.077099612547036,485.88161293336924,292.9526039447219,176.7637686531393,0.2725171016803199,0.4143904371848331,0.04299995241806566,0.9459809535158116,-75.007986,6.971217
Productor - Subterráneo,Antioquia,Amalfi,Cestillal,6.981727,-74.99649,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,89.8921761799912,45.82664541906655,1.3288150590554226,473.1722024507004,292.9141250656636,188.2231931439415,0.264466327925457,0.44029866162374093,0.04339849742470318,0.9419291037097829,-74.99649,6.981727
Productor - Subterráneo,Antioquia,Amalfi,Romazón,6.992903,-75.018715,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,86.7302284562167,45.69316697120483,1.424711762319409,461.19760515901606,285.5249015087386,194.64097968732656,0.2693021287868836,0.44948348443459074,0.04394407128795619,0.831714448869189,-75.018715,6.992903
Productor pasado - Subterráneo,Antioquia,Amalfi,Cestillal,6.993111,-74.99108,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,92.34070895924808,45.73488020215753,0.8188758130286208,470.62388446795643,282.12272856523686,192.86848111660328,0.27554823860647504,0.44642869348514086,0.043365302530812735,0.9359997703032242,-74.99108,6.993111
Productor pasado - Subterráneo,Antioquia,Amalfi,Romazón,7.001527,-74.99213,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,92.99018283231204,45.659735020432954,0.5869825090251484,457.8542474311429,282.11257287362804,201.37749536371462,0.27489736009412324,0.45128566137761833,0.04377556178581842,0.8892301174335007,-74.99213,7.001527
Productor pasado - Subterráneo,Antioquia,Amalfi,Romazón,7.020841,-74.99561,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,93.69496711019164,45.499887802047915,1.5122296078460264,453.75807657318387,289.170464527782,209.80359368793853,0.14969442541014122,0.46302082883524476,0.045490914468275315,0.823425479755906,-74.99561,7.020841
Productor - Subterráneo,Antioquia,Amalfi,Romazón,7.031823,-75.006546,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,92.12305044210802,45.39421629018726,2.245973107755117,449.2708085344064,289.07982911578546,208.64197598792228,0.13610062138067094,0.4469388383121043,0.04704830292167066,0.8139401686086918,-75.006546,7.031823
Productor - Subterráneo,Antioquia,Amalfi,El Jardín,7.049746,-74.9385,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,123.52454536060829,45.401988299483754,4.895122619695772,441.2752112706943,289.5643329900549,216.91280263637776,0.2672198934472728,0.4624103821051797,0.04581136631902827,0.8271518762111102,-74.9385,7.049746
Productor - Subterráneo,Antioquia,Segovia,La Cruzada,7.071684,-74.728898,Oro-Au,,Sin_Clasificar,ROCA METAMÓRFICA,120.41809654487516,45.716312645385,9.439016517690753,484.9323096798195,158.42325097275037,39.55558295563129,1.1148810495763128,0.5573044754232834,0.030881175374281082,2.10936662506421,-74.728898,7.071684
Ocurrencia,Antioquia,Peque,San José,7.071862,-75.880288,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_VOLCÁNICA,336.90435272946286,40.39922961342142,7.59287092635998,821.7711636828125,1341.7728816044157,52.309944100921044,0.20041845105014267,0.08461420665260123,0.06043208159680329,0.7211004993366076,-75.880288,7.071862
Ocurrencia,Antioquia,Peque,San José,7.073305,-75.879171,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_VOLCÁNICA,337.7170573002777,40.40319883891419,7.656016468739924,710.5549700080678,1274.5444168575177,64.91267808936837,0.19505529207037617,0.08803774952678702,0.045950210730315105,0.6665746439756957,-75.879171,7.073305
Ocurrencia,Antioquia,Peque,San José,7.074491,-75.876344,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_VOLCÁNICA,339.15359631894063,40.42521122237705,7.758669093360064,575.7993782311813,1199.12062110379,66.30970390768077,0.18917599303770577,0.09536927388520106,0.025922480840541544,0.5858064509471385,-75.876344,7.074491
Productor pasado - Subterráneo,Antioquia,Peque,San José,7.077675,-75.876897,Oro-Au,Oro-Au,Sin_Clasificar,ROCA_ÍGNEA_VOLCÁNICA,339.6828546606859,40.40417902716763,7.815280897895829,453.3954712524894,1069.1096561265613,69.23175097423189,0.1774939430851213,0.09995511433036258,0.002058231456399826,0.5005208245336211,-75.876897,7.077675
Productor - Subterráneo,Antioquia,Amalfi,El Jardín,7.07779,-74.968575,Oro-Au,,Sin_Clasificar,ROCA METAMÓRFICA,114.68479045143361,45.11370765612136,5.122953140684968,413.2999160109452,289.41169733724456,232.419445630711,0.13615806731598137,0.4539412328705054,0.048238173745704035,0.7520723559602512,-74.968575,7.07779
Productor pasado - Subterráneo,Antioquia,Amalfi,La Vetilla,7.144469,-74.91018,Oro-Au,,Sin_Clasificar,ROCA METAMÓRFICA,158.4162997936255,44.72813394627656,8.354465630255762,440.9619864327376,289.81004884149564,260.3643819828195,0.13625059750827628,0.4171430859576321,0.05348584005161796,0.6739081567159588,-74.91018,7.144469
Productor pasado - Subterráneo,Antioquia,Amalfi,La Vetilla,7.160735,-74.91003,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,164.97012871490944,44.601392000358295,8.69611235462464,478.96464293255474,289.84012116242735,287.7639475519544,0.13622795090750434,0.408898907982297,0.054076551355105404,0.6716285410969532,-74.91003,7.160735
Productor - Subterráneo,Antioquia,Amalfi,Los Toros,7.183142,-74.94742,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,182.47771030855793,44.33379289806108,8.67550756257366,530.9226292277943,289.6706422888146,289.144824337279,0.13606982667001785,0.42692268952515594,0.06079653529367671,0.6626332922691293,-74.94742,7.183142
Productor pasado - Subterráneo,Antioquia,Amalfi,La Vetilla,7.187779,-74.91428,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,176.98759007234966,44.37874089317661,9.106472371041974,512.5869894299567,289.8807145766383,289.7386071819068,0.1361803114587013,0.41958105122549383,0.05951783216769077,0.6676436717633044,-74.91428,7.187779
Productor - Subterráneo,Antioquia,Amalfi,La Vetilla,7.188856,-74.92363,Oro-Au,Oro-Au,Sin_Clasificar,ROCA METAMÓRFICA,178.66634357429925,44.34680849255429,9.01277430243342,534.8364257418641,289.83046205451603,283.4026469531424,0.1361481655900076,0.4213927199545233,0.06063796667132304,0.6660510866949291,-74.92363,7.188856
Productor - Subterráneo,Antioquia,Anzá,Anzá,6.276749,-75.90633,Yeso-CaSO4·2H2O,Yeso CaSO4·2H2O,Volcanogénico,ROCA_ÍGNEA_VOLCANICLÁSTICA,114.50200676354491,43.84701615873259,9.341911788700985,42.77930075508952,27294.892149605083,137.0314438465192,6.0824855480142235,0.060380784582728865,0.0013386301185379886,8.12527593856799,-75.90633,6.276749
Productor - Subterráneo,Antioquia,Anzá,Anzá,6.279076,-75.90504,Yeso-CaSO4·2H2O,Yeso CaSO4·2H2O,Volcanogénico,ROCA_ÍGNEA_VOLCANICLÁSTICA,115.9273743240784,43.86420545476702,9.338843691158939,57.86938483416458,17208.95085749198,208.80332437175238,3.8272579951971544,0.07390072700832631,0.0018139756772861703,5.3077916162234,-75.90504,6.279076
Prospecto,Antioquia,Anzá,El Pedrero,6.28148,-75.901427,Oro-Au,Pirita-FeS2,Volcanogénico,ROCA ÍGNEA VOLCÁNICA,117.61087578079446,43.92688695645236,9.354089314700882,105.52492736119949,5992.970680818929,196.64631107614264,1.1425994673509858,0.0664081650963865,0.009315334918998447,2.500044916302576,-75.901427,6.28148
Prospecto,Antioquia,Anzá,El Pedrero,6.28228,-75.90021,Oro-Au,Pirita-FeS2,Volcanogénico,ROCA ÍGNEA VOLCÁNICA,118.22196318104247,43.94799677604923,9.35926919930264,122.77611412996137,4444.866832725275,176.8617414248298,0.6766112838913101,0.05912677234291987,0.012672729502095465,2.0743889643659483,-75.90021,6.28228
Prospecto,Antioquia,Guadalupe,Guadalupe,6.826929,-75.21235,Cobre-Cu,Calcopirita-CuFeS2,Volcanogénico,ROCA_SEDIMENTARIA,56.94495205494037,46.87920018472826,9.954131724978897,411.68591513785634,310.33617122929417,118.20894029022338,0.22284641730992233,0.45821809324654583,0.04187034259764579,1.5303295564416988,-75.21235,6.826929
Prospecto,Antioquia,Guadalupe,Guadalupe,6.828485,-75.21185,Cobre-Cu,Calcopirita-CuFeS2,Volcanogénico,ROCA_SEDIMENTARIA,56.22202856018123,46.86570337433276,9.940427680322964,415.43392471805976,310.1078080081012,117.4178626630092,0.21071580709118481,0.4377535587390869,0.0412113812254096,1.5194982822634795,-75.21185,6.828485
Prospecto,Antioquia,Guadalupe,Guadalupe,6.830638,-75.211365,Cobre-Cu,Calcopirita-CuFeS2,Volcanogénico,ROCA_SEDIMENTARIA,55.164314490904474,46.8465406986121,9.922107555706125,425.2622923041348,309.78228255141147,114.40396989400672,0.19251942077113818,0.4088765095780505,0.039971988356070375,1.5052430848869147,-75.211365,6.830638
Prospecto,Antioquia,Guadalupe,Guadalupe,6.832645,-75.21202,Cobre-Cu,Calcopirita-CuFeS2,Volcanogénico,ROCA_SEDIMENTARIA,54.40791974802634,46.826012768683235,9.910259918982813,438.46979214271636,309.49525757441035,108.81454977601022,0.18517297259443108,0.4004940518758397,0.0387665150687792,1.4949207906057629,-75.21202,6.832645
Ocurrencia,Antioquia,Guadalupe,San Julián,6.832691,-75.211182,Cobre-Cu,Pirita-FeS2,Volcanogénico,ROCA ÍGNEA PLUTÓNICA,54.14953299301714,46.827607891860204,9.90569616169422,435.91055613767173,309.46376411647276,109.79734646393445,0.1819389167537839,0.39621516517657446,0.0388617026121406,1.492443540517341,-75.211182,6.832691
Ocurrencia,Antioquia,Guadalupe,San Julián,6.832771,-75.211581,Cobre-Cu,Pirita-FeS2,Volcanogénico,ROCA ÍGNEA PLUTÓNICA,54.22565101265215,46.82588801981389,9.90710572639191,437.324499028227,309.46271483426335,109.09254949240909,0.18326760337133932,0.39825804259012193,0.03878309017305628,1.4929990057641043,-75.211581,6.832771
